wikipedia_movie_id,freebase_movie_id,movie_name,release_year,movie_release_date,box_office_revenue,adjusted_box_office
29753930,/m/0fq2_3h,Janta Ki Adalat,1994,1994-07-29,0.0,0.0
11052725,/m/02qzcdb,Vel,2007,2007-11-08,0.0,0.0
32014995,/m/0gx0h2g,Local Boys,2002,2002-02-23,0.0,0.0
21718004,/m/05mvb20,"Good Morning, Babylon",1987,1987-05-13,183700.0,479157.5235988201
5374233,/m/0dh_4f,"Good Boy, Bad Boy",2007,2007-05-11,4400000.0,6441331.644786189
745100,/m/037s6_,James and the Giant Peach,1996,1996-04-12,37734758.0,70315211.47959341
33619567,/m/02wbzyd,Skid Marks,2007,2007-10-05,0.0,0.0
20600061,/m/051_kc3,Prefabricated Pink,1967,1967-11-22,0.0,0.0
33457532,/m/0h98jqz,Rainbow Eyes,2007,2007-12-27,2272550.0,3326874.5975815575
9883850,/m/02pvw4q,A Holiday Romance,1999,1999-12-08,0.0,0.0
2912851,/m/08c4mv,The Beautiful Country,2004,2004-03-13,0.0,0.0
36388033,/m/0k9dr0r,Nightmare in the Daylight,1992,1992-11-22,0.0,0.0
1069758,/m/04392n,The Toy,1982,1982-12-10,47118057.0,151547070.01937553
3230122,/m/08_y90,Sympathy for the Devil,1968,1968-11-30,0.0,0.0
22587328,/m/05zn3vb,The Amulet of Ogum,1974,1974-05-21,0.0,0.0
20691913,/m/051y47v,No Mercy for the Rude,2006,2006-08-24,4884108.0,7314487.064441661
1665752,/m/05lv9n,White Men Can't Jump,1992,1992-03-27,90753806.0,189965034.13692883
26093388,/m/0b6kr_7,Baby Blue Marine,1976,1976-05-05,0.0,0.0
982180,/m/03wh1s,Robin Hood,1973,1973-11-08,32056467.0,216749544.89990148
21312938,/m/05f4sd7,"Sumo Do, Sumo Don't",1992,1992-01-15,0.0,0.0
29470561,/m/0dr_xt5,The Devil and the Ten Commandments,1962,1962-09-14,0.0,0.0
5457772,/m/0dms2d,Blue Collar Comedy Tour Rides Again,2004,2004-12-05,0.0,0.0
24158175,/m/07kfg1g,Billy Two Hats,1974,1974-03-07,0.0,0.0
1308068,/m/04rqk7,The Mack,1973,1973-04-04,0.0,0.0
7352183,/m/0kv5mr,Cal,1984,1984-08-24,0.0,0.0
6829329,/m/0grdmb,Blind Side,1993,1993-01-30,0.0,0.0
22332521,/m/05sxxv2,Hymn to a Tired Man,1968,1968-06-08,0.0,0.0
28478708,/m/0crfxnj,Bustenskjold,1958,1958-12-26,0.0,0.0
34773675,/m/0hz8308,Year One,1974,1974-11-15,0.0,0.0
19268787,/m/04lgq8_,Nor the Moon by Night,1958,1958-08-07,0.0,0.0
27947233,/m/0ch34x0,A Little Piece of Heaven,2005,2005-02-10,0.0,0.0
19602847,/m/04n267g,Fun in the Streets,1969,1969-08-01,0.0,0.0
34585418,/m/0j2b7fs,Sidewalk Stories,1989,1989-09-15,0.0,0.0
2232503,/m/06xxyy,Big Jake,1971,1971-05-26,7500000.0,54112896.55807677
1436551,/m/051f05,Oxford Blues,1984,1984-08-24,8793152.0,25898947.373901483
18531659,/m/04f15q3,The Hungry Bachelors Club,1999,1999-11-12,0.0,0.0
2275790,/m/0704hw,The Crazies,1973,1973-03-16,143784.0,972194.3645220614
31290153,/m/0gj8xrp,Men Suddenly in Love,2011,2011-03-10,0.0,0.0
26284549,/m/0b764t6,To,1964,1964-08-26,0.0,0.0
3826681,/m/0b1zmj,Phir Hera Pheri,2006,2006-06-09,0.0,0.0
18284640,/m/04cxk4n,The End of Agent W4C,1967,1967-10-06,0.0,0.0
7051491,/m/0h21v2,Poltergeist,1982,1982-06-04,121706019.0,391446331.9905668
10230968,/m/02q5zm0,Shola Aur Shabnam,1992,1992-01-23,0.0,0.0
1439496,/m/051q1k,The Cruise,1998,1998-10-23,0.0,0.0
24549318,/m/080mw5x,Coed Report: Yuko's White Breasts,1971,1971-12-01,0.0,0.0
22831361,/m/064181s,Cactus,2008,2008-05-01,0.0,0.0
13504616,/m/03c7jjd,Johnny Gaddaar,2007,2007-09-28,0.0,0.0
19844891,/m/05qbdb8,Saw VI,2009,2009-10-22,68200000.0,95964536.88486919
20296752,/m/04zwjc9,Doing Time: Life Inside the Big House,1991,1991-02-12,0.0,0.0
1779335,/m/05w7rl,Biker Boyz,2003,2003-01-31,23510601.0,37547833.8792844
3448857,/m/09c_lj,Mr. Magoo,1997,1997-12-25,21437192.0,39009973.85116416
4512765,/m/0c6f3x,Shakedown: Return of the Sontarans,1994,1994-12-01,0.0,0.0
26057825,/m/0b6njlg,Never Too Late,1965,1965-11-04,0.0,0.0
6406105,/m/0g44ng,Run,1991,1991-02-01,4409328.0,9571058.820061278
2687112,/m/07x_c2,The Bet,1997,1997-10-15,0.0,0.0
5241676,/m/0d9lb0,Steel Dawn,1987,1987-11-06,562187.0,1466391.566246325
8220647,/m/026wn96,Desh Premee,1982,1982-04-23,0.0,0.0
28485791,/m/0crgr4d,Arthur,2011,2011-04-08,33035397.0,45254690.66907829
15707290,/m/06svwx,Dead Leaves,2004,2004-01-17,0.0,0.0
27809735,/m/0cc76l_,Cinco,2010,2010-07-14,0.0,0.0
16255612,/m/03wf5gl,Unbelievable Adventures of Italians in Russia,1974,1974-01-31,0.0,0.0
1179416,/m/04dxrl,First Knight,1995,1995-07-07,127600435.0,244191372.96056774
1843563,/m/060c45,Jump Britain,2005,2005-01-06,0.0,0.0
15708834,/m/03nqwzl,Under the Sand,2000,2000-09-11,0.0,0.0
32714039,/m/0h3mkwb,Starbuck,2011,2011-07-27,0.0,0.0
17563664,/m/0464wr0,The Chicken,1965,1965-07-19,0.0,0.0
19144521,/m/04ljt1j,Love,2008,2008-07-11,0.0,0.0
5501853,/m/0dpq77,The Carey Treatment,1972,1972-03-29,0.0,0.0
2177168,/m/06sn0r,Chain of Fools,2000,2000-09-22,0.0,0.0
26420257,/m/0bbvy03,Jacqueline Susann's Valley of the Dolls,1981,1981-10-19,0.0,0.0
2585223,/m/07psnr,The Claim,2000,2000-12-29,0.0,0.0
29007000,/m/0dgrkgz,Kawasaki's Rose,2009,2009-12-21,0.0,0.0
15591939,/m/03mgw2v,Big Buck Bunny,2008,2008-04-10,0.0,0.0
15888885,/m/03qdw5l,Heartworn Highways,1976,1976-05-01,0.0,0.0
2662367,/m/07w6n3,Two for the Money,2005,2005-10-07,30526509.0,46859712.988152266
1168522,/m/04d0ng,Mimic,1997,1997-08-22,25480490.0,46367698.18616402
20599364,/m/0524mqp,Reel Pink,1965,1965-11-16,0.0,0.0
10299953,/m/02q7sv0,Made in Heaven,1987,1987-11-06,4573000.0,11928074.879789896
4709932,/m/0cjjgq,Cabaret Paradis,2006,2006-04-12,0.0,0.0
7016730,/m/0h0grl,Power Play,1978,1978-11-01,0.0,0.0
1769207,/m/05vj3p,Little Witches,1996,1996-12-23,0.0,0.0
23790789,/m/06_vf23,Forbidden Nights,1990,1990-04-10,0.0,0.0
33624349,/m/04j0rss,Muskurahat,1992,1992-10-30,0.0,0.0
28281915,/m/0cp1shj,Kolpaçino,2009,2009-10-29,3002945.0,4225457.862400785
5083033,/m/0d1yns,Never a Dull Moment,1968,1968-06-26,0.0,0.0
21984862,/m/05p7yh2,In Praise of Older Women,1978,1978-09-22,0.0,0.0
1469695,/m/053_x9,Boogeyman,2005,2005-02-04,67192859.0,103144387.96763115
31578945,/m/0g9qgpb,Nude Nuns with Big Guns,2010,2010-09-24,0.0,0.0
10389088,/m/02qb8kx,The House of Morecock,2001,2001-09-14,0.0,0.0
5523710,/m/0dqvh3,The Devil's Backbone,2001,2001-04-20,6459020.0,10710893.414629549
1827834,/m/05_4sl,Big Money Hustlas,2000,2000-07-18,0.0,0.0
10272267,/m/02q72rx,The Babe,1992,1992-04-17,17530973.0,36695671.85312953
2952434,/m/08fsjs,The Chaos Factor,2000,2000-02-16,0.0,0.0
20633025,/m/0520nq7,Pinky Doodle,1976,1976-05-28,0.0,0.0
24751076,/m/080nsjw,H Story,2001,2001-10-17,0.0,0.0
19903189,/m/04q96__,True Caribbean Pirates,2006,2006-07-07,0.0,0.0
1469880,/m/0540f_,Smoke Signals,1998,1998-01-16,0.0,0.0
15290579,/m/03hp6xc,4 Toes,2002,2002-05-10,0.0,0.0
20923628,/m/05b0sc6,Hurt,2009,2009-11-10,0.0,0.0
3745331,/m/09yqhw,Hellraiser III: Hell on Earth,1992,1992-09-11,12525537.0,26218339.13817747
4795269,/m/0cnnrm,My Little Pony: The Princess Promenade,2006,2006-02-07,0.0,0.0
15181224,/m/03hl13v,Aliens in the Attic,2009,2009-07-30,57881056.0,81444702.8364689
26050726,/m/0b6l369,Loha,1987,1987-01-23,0.0,0.0
7855965,/m/026gfk6,Limit of Love: Umizaru,2006,2006-05-06,0.0,0.0
14716766,/m/03gv656,Where Were You When the Lights Went Out?,1968,1968-06-19,7988000.0,67864583.519713
3170435,/m/08ww44,The Boatniks,1970,1970-07-01,18607492.0,140563978.45625323
16968262,/m/0413rt8,Mujhe Meri Biwi Se Bachaao,2001,2001-06-18,0.0,0.0
9441341,/m/0288zw1,Monday Night Mayhem,2002,2002-01-14,0.0,0.0
17618782,/m/0466sws,The Class,2008,2008-09-24,28814580.0,41234396.60206683
33031353,/m/0gkg3g0,"Love Always, Carolyn",2011,2011-04-23,0.0,0.0
985100,/m/03wr74,Flaming Star,1960,1960-12-20,5000000.0,50381267.51185824
5547391,/m/0drzp0,Aakhree Raasta,1986,1986-06-02,0.0,0.0
11085934,/m/01c5cg,Loren Cass,2006,2006-08-25,0.0,0.0
44283,/m/0c241,The Big Fisherman,1959,1959-08-04,0.0,0.0
18473521,/m/04f2brj,Legion,2010,2010-01-21,67918658.0,94622434.90043575
3815680,/m/0b1dth,Slam,1998,1998-10-07,1009819.0,1796286.7466633397
24158745,/m/07k4wk2,Steal Big Steal Little,1995,1995-09-29,6278139.0,12014593.696700845
36325441,/m/0k3kvb0,Mere Dost Picture Abhi Baki Hai,2012,2012-07-20,0.0,0.0
4110259,/m/0bjnh8,The Night They Raided Minsky's,1968,1968-12-22,0.0,0.0
5207578,/m/0d7w7t,House Arrest,1996,1996-08-14,7032782.0,13104935.073914558
29432361,/m/0dscrm6,Sarah's Key,2010,2010-09-16,21118093.0,29421155.231215667
11584626,/m/02rk62j,Cinderella,2006,2006-08-17,0.0,0.0
213462,/m/01f8f7,2046,2004,2004-05-20,19470239.0,30545318.732661016
5812737,/m/0f6lhb,Fida,2004,2004-08-20,0.0,0.0
23227673,/m/065_rf_,Jagratha,1989,1989-09-07,0.0,0.0
19849373,/m/04qbqht,Baby Sister,1983,1983-03-06,0.0,0.0
570258,/m/02r3w_,Invasion of Astro-Monster,1965,1965-12-19,3000000.0,28282499.186336547
22550712,/m/05zj3nj,Nightwing,1979,1979-06-22,0.0,0.0
34393603,/m/0h_dv1c,Haunts of the Very Rich,1972,1972-09-20,0.0,0.0
34808369,/m/0j3cbnl,Father's Day,2012,2012-02-17,0.0,0.0
29902075,/m/0fqsr79,High Infidelity,1964,1964-01-22,0.0,0.0
16931947,/m/03crlnc,Martian Child,2007,2007-11-02,9292446.0,13603574.199378828
35708116,/m/0jt8ll2,Semesta Mendukung,2011,2011-10-20,0.0,0.0
5746900,/m/0f2h94,Style,2006,2006-01-12,0.0,0.0
32101040,/m/0gw_nj3,Gerry,2011,2011-06-15,0.0,0.0
30523337,/m/0g9wzdr,Gonza the Spearman,1986,1986-01-15,0.0,0.0
34641184,/m/0j26kx1,Planzet,2010,2010-05-22,0.0,0.0
29203428,/m/0dlm4m3,Witch Hunt,1999,1999-05-02,0.0,0.0
5236777,/m/0d9c7m,Time,2006,2006-06-30,721712.0,1080842.8249850986
1326068,/m/04szh7,Fiza,2000,2000-09-08,623791.0,1061318.008888239
451791,/m/02b5px,Aimée & Jaguar,1999,1999-02-11,927107.0,1615236.9684601754
32912357,/m/0h3sg6h,Gerrymandering,2010,2010-10-15,0.0,0.0
12006193,/m/02vlq7q,Camouflage,2001,2001-01-09,0.0,0.0
14514572,/m/03d5_pm,Family Reunion,1981,1981-10-11,0.0,0.0
20028285,/m/04y9kr9,Blue Ice,1992,1992-10-09,0.0,0.0
573288,/m/02rfs1,Babe: Pig in the City,1998,1998-11-25,69131860.0,122973170.33070825
3541767,/m/09kfst,Kibakichi,2004,2004-02-07,0.0,0.0
7093500,/m/0h3tn9,Sunset Park,1996,1996-04-26,0.0,0.0
1326081,/m/04szhz,Om Jai Jagadish,2002,2002-07-08,0.0,0.0
36037575,/m/0bg8m21,Jane's House,1994,1994-01-02,0.0,0.0
35521201,/m/0gyb138,The Courier,2012,2012-03-29,58387.0,78338.36254631591
21552138,/m/05h5793,Deep Crimson,1996,1996-09-09,0.0,0.0
25501154,/m/09rvdhc,A.R.O.G,2008,2008-12-05,9582732.0,13713133.136742478
20457037,/m/04zzjhd,Sunny,2008,2008-07-23,11093277.0,15874761.437945168
17753950,/m/047cypv,Voyage to Cythera,1984,1984-04-21,0.0,0.0
20611557,/m/05206ns,Pink-In,1971,1971-10-20,0.0,0.0
31920775,/m/0gvrn0m,Vallavanukku Vallavan,1965,1965-05-28,0.0,0.0
67427,/m/0hqtj,The Glimmer Man,1996,1996-10-04,46600000.0,86834765.30971931
2408841,/m/07b1bf,The Girl Most Likely to...,1973,1973-11-06,0.0,0.0
26521447,/m/0bh9pll,I Know Why the Caged Bird Sings,1979,1979-04-28,0.0,0.0
930894,/m/03r1rz,Lovin' Molly,1974,1974-04-14,0.0,0.0
32219983,/m/0gxzc6z,Forks Over Knives,2011,2011-05-06,664747.0,910626.860582235
35203262,/m/0j7kbcn,Addhuri,2012,2012-06-15,0.0,0.0
16830449,/m/0407q0r,Isaac in America: A Journey with Isaac Bashevis Singer,1986,1986-09-28,0.0,0.0
14727189,/m/03gvr74,Killer Movie,2008,2008-04-24,0.0,0.0
19063107,/m/04jbc7h,First to Fight,1967,1967-01-25,0.0,0.0
30271101,/m/0g56wp_,"Peace, Love & Misunderstanding",2011,2011-09-13,542762.0,743521.4541823205
4865852,/m/0crng4,"Double, Double, Toil and Trouble",1993,1993-10-30,0.0,0.0
4968653,/m/0cxnx_,The Four Musketeers,1974,1974-10-31,0.0,0.0
33043066,/m/0h64rk_,Search for the Gods,1975,1975-03-09,0.0,0.0
2873368,/m/0888c3,For Your Consideration,2006,2006-11-17,5542025.0,8299789.884521861
34977870,/m/0j63kjy,"Mingo y Aníbal, dos pelotazos en contra",1984,1984-07-19,0.0,0.0
2886766,/m/0896ql,Kickboxer,1989,1989-04-20,14697005.0,35138337.365952834
31148990,/m/0gh6y8p,Pyaar Karke Dekho,1987,1987-02-27,0.0,0.0
5226874,/m/025tdm7,Flicka,2006,2006-10-20,21000000.0,31449801.755668562
8725200,/m/027gf0t,Tulasi,2007,2007-10-12,0.0,0.0
23007275,/m/064mdz5,The Boy Who Saw the Wind,2000,2000-07-22,0.0,0.0
1530216,/m/058f5p,Stubble Trouble,2000,2000-12-20,0.0,0.0
21742534,/m/06_y23m,Linear,2009,2009-03-02,0.0,0.0
952682,/m/03sxd2,Summer of Sam,1999,1999-07-02,19288130.0,33604428.21429001
423372,/m/026qnn,Wild Things,1998,1998-03-20,30147739.0,53627416.40587619
3084973,/m/08qb2t,Shock Waves,1977,1977-07-15,0.0,0.0
12326268,/m/02v_cqv,All the Fine Young Cannibals,1960,1960-09-15,0.0,0.0
6006929,/m/0fk9kz,Cop,1988,1988-02-05,0.0,0.0
1126385,/m/048htn,Unfaithful,2002,2002-05-10,119137784.0,192933938.28985316
17062684,/m/04173zq,Sweet Nothing in My Ear,2008,2008-04-20,0.0,0.0
9543858,/m/02pjfpq,First Snow,2006,2006-05-05,382267.0,572486.7317968645
35663798,/m/0crst6n,David's Birthday,2009,2009-09-08,0.0,0.0
1413692,/m/04_jfj,Time of Roses,1969,1969-02-07,0.0,0.0
6058079,/m/0fmz3q,Satan's Playground,2006,2006-08-22,0.0,0.0
4001467,/m/0bbykf,Imaginary Crimes,1994,1994-10-14,0.0,0.0
22683298,/m/05zz8kj,Hum Tum Pe Marte Hain,1999,1999-09-24,0.0,0.0
980977,/m/03wcm1,The Secret of My Success,1987,1987-04-10,110996879.0,289520901.8445176
6987295,/m/0g_1cf,The Teenage Textbook Movie,1998,1998-11-12,0.0,0.0
21127928,/m/05c21ty,The Woman Hunter,1972,1972-09-19,0.0,0.0
10649692,/m/02ql6_w,Mamay,2003,2003-02-19,0.0,0.0
13778319,/m/03ch_x2,Hollywood North,2004,2004-01-12,0.0,0.0
26023391,/m/0b6h6zq,Tora-san Confesses,1991,1991-12-23,0.0,0.0
27691376,/m/0c3z5_m,The Smell of Success,2009,2009-01-20,0.0,0.0
164395,/m/015wq4,The Stunt Man,1980,1980-06-27,7068886.0,26957803.516695086
15969057,/m/04j2b_y,A Pyromaniac's Love Story,1995,1995-04-28,468240.0,896079.7702222271
35897047,/m/0jwyn40,Veendum Kannur,2012,2012-06-01,0.0,0.0
1644192,/m/05k4my,Lady in the Water,2006,2006-07-20,72785169.0,109003768.37156348
23396361,/m/06w1br3,A Massacre Foretold,2007,2007-08-19,0.0,0.0
25227518,/m/09gj8s9,Jesse Stone: Sea Change,2007,2007-05-22,0.0,0.0
14248045,/m/03cz3lz,Doosri Dulhan,1983,1983-10-14,0.0,0.0
449547,/m/029v40,Licence to Kill,1989,1989-06-13,156200000.0,373450801.4770242
25156916,/m/09g8k__,Aasaiyil Oru Kaditham,1999,1999-12-17,0.0,0.0
11200137,/m/02r3fdw,Day Night Day Night,2006,2006-05-25,35933.0,53813.60602316373
22945810,/m/063yq19,"Companys, procés a Catalunya",1979,1979-09-17,0.0,0.0
6050371,/m/0fmkns,Pure,2005,2005-11-11,0.0,0.0
35785282,/m/0cgj_x9,Anita Takes a Chance,2001,2001-01-26,0.0,0.0
3298184,/m/0942qs,Dirty Deeds,2002,2002-07-18,0.0,0.0
568034,/m/02qwyz,Free Willy,1993,1993-07-16,153698625.0,311442934.9537318
766348,/m/039pz_,Dead Bang,1989,1989-03-24,8125592.0,19427073.270648506
14994126,/m/03h42_c,The Man with Three Coffins,1987,1987-06-11,0.0,0.0
8576243,/m/0278kbl,Hidebound,2005,2005-04-09,0.0,0.0
304428,/m/01s9vc,The Birds,1963,1963-03-28,11403529.0,110537597.31732963
461353,/m/02cbg0,House of Sand and Fog,2003,2003-12-19,16942795.0,27058655.459754955
18269587,/m/04ctq4h,Bad Day on the Block,1997,1997-08-22,0.0,0.0
25130293,/m/09ggkpq,Psychotropica,2009,2009-07-13,0.0,0.0
22747963,/m/05zwc8q,Not Forgotten,2009,2009-09-11,0.0,0.0
21192027,/m/05c0g55,Crazy Racer,2009,2009-01-20,16259000.0,22878114.445910383
19575954,/m/04n60tl,Vi har det jo dejligt,1963,1963-03-01,0.0,0.0
22276337,/m/05q82kz,Doctor Glas,1968,1968-06-12,0.0,0.0
24828564,/m/0809lv8,La Belle Verte,1996,1996-09-18,0.0,0.0
8478622,/m/0274yf2,The King,2007,2007-05-20,0.0,0.0
36459739,/m/0k96br7,Molly Aunty Rocks!,2012,2012-09-14,0.0,0.0
36201406,/m/0k0ww8r,Soegija,2012,2012-06-07,0.0,0.0
357715,/m/01_2ct,The First $20 Million Is Always the Hardest,2002,2002-06-28,0.0,0.0
28149698,/m/0cmdpnt,The Bricklayers,1976,1976-12-23,0.0,0.0
682393,/m/032l5l,Menace II Society,1993,1993-05-26,27900000.0,56534389.19970246
4978691,/m/0cy4wf,The Forest,2002,2002-11-01,0.0,0.0
1844566,/m/060fsp,Bio Zombie,1998,1998-06-11,791702.0,1408295.753899322
33778310,/m/0hhw2ll,Toro Pink,1979,1979-04-04,0.0,0.0
26063887,/m/0b6m69r,Troublesome Night 18,2003,2003-02-27,0.0,0.0
13295537,/m/03c0yjr,Reckless Behavior: Caught on Tape,2007,2007-06-17,0.0,0.0
28872439,/m/0ddffy1,Socrates,1971,1971-06-17,0.0,0.0
3762449,/m/09zn92,*batteries not included,1987,1987-12-18,65088797.0,169775649.3442913
4941734,/m/0cw896,Geraldine's Fortune,2004,2004-10-22,0.0,0.0
19780194,/m/04q0zz7,Flu Bird Horror,2008,2008-08-23,0.0,0.0
33489050,/m/0h8lzmj,Kavya's Diary,2009,2009-06-05,0.0,0.0
149113,/m/01342x,Wayne's World 2,1993,1993-12-10,48197805.0,97664281.9513034
20394155,/m/04zxr2c,A Tale of Legendary Libido,2008,2008-04-30,1720621.0,2462252.3984678877
12430435,/m/02w5dwg,"Love, So Divine",2004,2004-08-05,0.0,0.0
12080069,/m/02vp4mf,The Tribe,1998,1998-06-21,0.0,0.0
36157274,/m/0k0hfb0,Double Trouble,2012,2012-06-08,0.0,0.0
9422795,/m/02887q1,Parrish,1961,1961-05-04,4200000.0,41777161.60904336
36165520,/m/0k0qpxp,The Big Bust Out,1972,1972-05-25,0.0,0.0
13399512,/m/03c40vn,Daybreak,2002,2002-05-09,0.0,0.0
36420900,/m/0k87p5t,Awara,2012,2012-07-13,0.0,0.0
19800818,/m/04q2dlk,Seksdagesløbet,1958,1958-08-18,0.0,0.0
341538,/m/01y4gy,The Black Hole,1979,1979-12-18,35841901.0,153635250.5190873
21725564,/m/05mwyr9,Gacy,2003,2003-05-13,0.0,0.0
35870828,/m/0jwr978,4th Period Mystery,2009,2009-08-12,0.0,0.0
12098561,/m/02vptkn,Busting,1974,1974-02-27,0.0,0.0
5427784,/m/0dlfx9,How to Commit Marriage,1969,1969-07-07,0.0,0.0
27974525,/m/0ch5ypz,Booked Out,2012,2012-03-12,0.0,0.0
34931488,/m/0j63c7n,My Super Psycho Sweet 16: Part 3,2012,2012-03-13,0.0,0.0
22718064,/m/05zry3j,Rooftops,1989,1989-03-17,2043889.0,4886632.42752928
31748550,/m/04j0lqz,Time Runner,1993,1993-03-17,0.0,0.0
4057855,/m/0bfyln,Britney: The Videos,2001,2001-11-20,0.0,0.0
5240530,/m/0d9jjx,The Hotel New Hampshire,1984,1984-03-09,5142858.0,15147538.526963737
7851200,/m/026g70r,The Devil Dared Me To,2007,2007-10-11,0.0,0.0
19189562,/m/04lfcmr,Neverwas,2005,2005-09-09,11246.0,17263.170586088323
32589533,/m/0h1h9pb,When the Night,2011,2011-09-07,0.0,0.0
16078290,/m/03qngm1,Revenge of the Snakes,1962,1962-01-24,0.0,0.0
1658777,/m/05l9b5,April Snow,2005,2005-09-07,0.0,0.0
33798421,/m/0hhstc9,New Kids Turbo,2010,2010-12-09,8786756.0,12241470.48953784
2730049,/m/07_hnd,The Secret of NIMH 2: Timmy to the Rescue,1998,1998-12-22,0.0,0.0
25926891,/m/0b6g6l1,Romanoff and Juliet,1961,1961-06-08,0.0,0.0
18893263,/m/04jg0h3,Drake's Venture,1980,1980-12-28,0.0,0.0
11643011,/m/02rmhgg,Madeline,1998,1998-07-10,36967750.0,65758991.83810532
31946342,/m/0gvrjz3,The Giant Mechanical Man,2012,2012-04-27,0.0,0.0
2600144,/m/07qvyx,Idiocracy,2006,2006-09-01,495303.0,741770.5313803764
30703058,/m/0g9xj_4,Naya Kadam,1984,1984-10-05,0.0,0.0
787058,/m/03c6q4,El Cid,1961,1961-10-24,30000000.0,298408297.20745254
15371417,/m/03m6f_7,Elegy of Ren,1969,1969-10-16,0.0,0.0
9766869,/m/02prkkg,Seducing Mr. Perfect,2006,2006-12-07,4147509.0,6211349.325231007
18803923,/m/04ghbkx,Flash Gordon: The Greatest Adventure of All,1982,1982-08-21,0.0,0.0
4870165,/m/0crw06,Monster Island,2004,2004-03-07,0.0,0.0
20407039,/m/04z_drr,Open City,2008,2008-01-10,11095236.0,15877564.816753516
32777848,/m/0chts6w,The Hedgehog,2009,2009-07-01,0.0,0.0
25743300,/m/09v0p_w,Babiy Yar,2003,2003-07-03,0.0,0.0
31964514,/m/0gvskl2,A Better Life,2011,2011-06-24,1759252.0,2409972.7050035847
11875403,/m/02rwflw,Supergator,2007,2007-07-14,0.0,0.0
161901,/m/015gv2,Charly,1968,1968-09-23,7260000.0,61679628.98762098
21051852,/m/05b5ydr,The Thrill Killers,1964,1964-08-07,0.0,0.0
23494156,/m/06wccj5,Everything Goes Wrong,1960,1960-10-08,0.0,0.0
12143456,/m/02vr6zf,Transmorphers,2007,2007-06-26,0.0,0.0
12414269,/m/02w4bjr,Young Black Stallion,2003,2003-12-25,0.0,0.0
24967184,/m/09gl0n5,Ink,2009,2009-01-23,0.0,0.0
9996003,/m/02pz799,Magnificent Bodyguards,1978,1978-04-27,0.0,0.0
1370478,/m/04xdbd,Lord of Illusions,1995,1995-08-25,13249614.0,25356037.64875535
4824326,/m/0cprpb,Betsy's Wedding,1990,1990-06-22,19740070.0,44948143.17854132
15310965,/m/03m4h5c,Witness Protection,1999,1999-12-11,0.0,0.0
2225976,/m/06xdbl,Candleshoe,1977,1977-12-16,0.0,0.0
2102014,/m/06m7yq,The Golden Child,1986,1986-12-12,79817937.0,216730675.0026444
10203059,/m/02q52r_,"Farewell, My Lovely",1975,1975-08-08,2000000.0,11445093.011676745
1896242,/m/064j0y,Naina,2005,2005-05-20,0.0,0.0
28691880,/m/0cz7y0q,Killer Housewives,2001,2001-08-24,1260921.0,2090965.8795402562
2727959,/m/07_by1,Brokedown Palace,1999,1999-08-13,10115013.0,17622715.537748355
28745539,/m/0czc379,The Private Eyes,1976,1976-12-16,0.0,0.0
22644891,/m/05zndxf,Going Home,1993,1993-06-10,0.0,0.0
8569317,/m/02788kq,Righting Wrongs,1986,1986-11-27,0.0,0.0
12045578,/m/02vn0bt,Making the Grade,1984,1984-05-18,0.0,0.0
27909190,/m/0h6ml9p,Betting Bangarraju,2010,2010-04-09,0.0,0.0
13481880,/m/03c6tgc,Crawlspace,1986,1986-05-21,0.0,0.0
18715102,/m/04gp1ck,008: Operation Exterminate,1965,1965-09-03,0.0,0.0
2031886,/m/06gg50,The Man Called Flintstone,1966,1966-08-03,0.0,0.0
26177915,/m/0b741f0,The Deceivers,1988,1988-09-02,346297.0,865201.7435854549
1607765,/m/05g8f8,Prefontaine,1997,1997-01-24,589304.0,1072376.159638186
7450581,/m/0kv7vr,Youth Festival,2004,2004-10-29,0.0,0.0
673158,/m/031ryv,The Shaggy Dog,1959,1959-03-19,17658000.0,180239528.64136195
24367532,/m/07sbx5m,Love Child,1982,1982-10-15,112940.0,363251.9500536339
17527920,/m/0464m03,Ninja Assassin,2009,2009-09-29,61601280.0,86679447.31253892
9591329,/m/02pl3jt,Dead & Buried,1981,1981-05-29,216166.0,746709.7785718573
18904723,/m/04jg8m9,Brief Encounter,1974,1974-11-12,0.0,0.0
871066,/m/03k9cq,Quatermass and the Pit,1967,1967-11-09,0.0,0.0
3995423,/m/0bbmkh,The Lake House,2006,2006-06-16,114830111.0,171970677.45387694
12504193,/m/02w9c3z,The Other Side of the Tracks,2008,2008-03-28,0.0,0.0
14774463,/m/03gxl4n,Cheetah,1989,1989-08-18,8153677.0,19494220.29855812
1271694,/m/04n_w7,Polyester,1981,1981-05-29,0.0,0.0
4469806,/m/0c47bn,Solid Geometry,2002,2002-11-28,0.0,0.0
6057241,/m/0fmxpg,Improper Channels,1981,1981-04-17,0.0,0.0
29112839,/m/0dll9wk,Game,2006,2006-08-05,0.0,0.0
26720310,/m/0hhqzrn,Hostel: Part III,2011,2011-12-27,0.0,0.0
2017208,/m/06fcqj,Meet the Robinsons,2007,2007-03-23,169333034.0,247893234.18451262
2909526,/m/08bxwm,Hercules Unchained,1959,1959-02-14,0.0,0.0
21981842,/m/05p7w6k,The Power of One,1992,1992-03-27,2827107.0,5917674.436306842
6045886,/m/0fm9pd,Up Periscope,1959,1959-03-04,0.0,0.0
101523,/m/0prrm,Jay and Silent Bob Strike Back,2001,2001-08-22,33788161.0,56030387.1403623
